time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,-1.1641095928020289e-05,2.9247859783503744e-05,10.00255271473038,0.008300900445379789,0.002797552268221537,0.0,-0.0006867611358991379,0.0017730778935288643,0.08508482207870716,0.030383984258972038,-0.01956151589599661,0.0,432.4954440315664,430.8451127473527,431.3342657516993,433.8921287717088
0.12000000000000001,-9.533645169298779e-05,0.00027867873205455486,10.006211012690683,0.010944523818983143,0.0019220108548871906,0.0,-0.002029076086400261,0.006761925062309698,0.03686006418797991,0.019188341706138107,-0.014660913555879776,0.0,386.6926061958666,387.1538989707934,387.69310652924787,386.6402350131613
0.18,-0.00025347402678978855,0.0009234548287456989,10.011450442161804,0.014501291740238287,0.0010441759696009356,0.0,-0.0031523977501380493,0.015077680172662186,0.1377759618136576,0.03502045468813054,-0.014573130312515115,0.0,436.7684113424667,436.7758337949452,436.9910883470665,438.3087116026458
0.23999999999999996,-0.0004584370867353166,0.0020906285044739125,10.019686394329645,0.01662103583891472,0.0001970832906934561,0.0,-0.003608894267001593,0.024011957181095188,0.13675314940211356,0.03573402664200515,-0.0179446981439729,0.0,403.5648554408382,403.26053657659463,403.805322720971,403.870353164788
0.3,-0.0006803953404393846,0.003882210696105639,10.030782022518059,0.01896881597867317,0.0007643263012120372,0.0,-0.0038341915045287276,0.03595170187857094,0.23308132528431502,0.029445733527704472,-0.005048232171950351,0.0,435.1709870657216,436.2490792404834,436.1448654035496,435.6199272508957
0.36000000000000004,-0.0009491371711712086,0.006456859386780632,10.048713037341399,0.020826888500719676,0.0058783976541896266,0.0,-0.005698006509637426,0.05007234223858147,0.36458007090939937,0.024724285072190513,-0.03177228346737435,0.0,448.02615388115635,445.84848743574497,447.0566175592366,446.67200561315684
0.4200000000000001,-0.0014248185019243916,0.010046435675284219,10.075770892234152,0.04584283683279189,0.0055176491036856845,0.0,-0.010133786292591332,0.07246058296822122,0.537197286537585,-0.029629630142091537,-0.046644011462439045,0.0,461.0793456630868,459.90253213445584,460.9369507059414,456.62201437421476
0.48000000000000015,-0.0021559735204187747,0.015447766692866929,10.113433464623597,0.04470855358965942,0.004717029686946539,0.0,-0.014129880030782223,0.10744068829853112,0.7181309262680234,-0.021960720983318093,-0.032313520196628996,0.0,461.905286423208,463.03298510673585,462.10422452994993,462.70811935435876
0.5400000000000001,-0.0031777412784601343,0.023005549915743998,10.163118154812214,0.050117012930851246,0.01724696314781138,0.0,-0.021481698043120948,0.14516003205763933,0.9378228397042708,-0.05159628240543855,-0.07519938266215229,0.0,474.80623410966336,471.50375182772063,476.3475862778586,474.07586268086555
0.6000000000000002,-0.0048377847291426294,0.03281687297125067,10.223544945931495,0.05167037196567037,0.015539016375998749,0.0,-0.03368821080557124,0.18207111115301028,1.0762735539565496,-0.0764469433488166,-0.0947825749737768,0.0,450.738454783811,449.1478694125693,451.3971215434085,449.38496711930236
0.6600000000000003,-0.00718037944697157,0.04486138089657327,10.292264059637642,0.05036001052936978,0.010897107313134313,0.0,-0.043909688245012374,0.21924299114134282,1.2142396843696186,-0.05778243641729873,-0.10724583940613773,0.0,450.6682311296748,449.65152967634805,449.65939701410554,451.1649812470963
0.7200000000000003,-0.01002146724395299,0.05907608800047376,10.36869250227514,0.04828062443440562,0.004458313673294967,0.0,-0.05011873239954505,0.25434180023979225,1.3332589522997096,-0.04602327365476484,-0.10942453190569182,0.0,444.4799935904098,444.291164695374,444.47770800996256,445.4383486399329
0.7800000000000004,-0.013096426301624912,0.07533123412508703,10.451723435011816,0.047081697074180084,6.28115381509847,0.0,-0.05172055157995481,0.2873810214667993,1.4343219920379622,-0.060968998358383354,-0.11386895978757564,0.0,438.5950380155808,438.21471063042077,440.78824167030166,439.5498020562231
0.8400000000000004,-0.016150329042933762,0.09347529406114709,10.539573678635712,0.04347785560509809,6.278752021577187,0.0,-0.0498248645589313,0.3170667425424684,1.493957586520934,-0.059348599902567016,-0.09198106477217179,0.0,424.12987134642196,425.99487775442014,427.30582198754917,427.44117205078237
0.9000000000000005,-0.019011833842564337,0.1135168569769699,10.635232248506517,0.041013014732338426,6.273583656260595,0.0,-0.04494947667644188,0.3506971342995415,1.6943918504994073,-0.07208023382743858,-0.08658608890546,0.0,470.160513395462,470.57196259415025,470.29790177303977,469.30810746016107
0.9600000000000005,-0.02148633180975667,0.1354101369422082,10.740456109087937,0.03686757057354484,6.268700856748309,0.0,-0.037031807673060205,0.3786399003452853,1.8129005743799287,-0.07807291805911286,-0.0940256586729012,0.0,446.358819740986,445.74472575979803,445.71156284851503,445.2172886242582
1.0200000000000005,-0.02338871047871963,0.15886747703598636,10.852188025327035,0.032251202532340706,6.263158255801072,0.0,-0.02582389870485416,0.4027961863956664,1.911345017782521,-0.08237212514506935,-0.09887511423069101,0.0,439.53076287962585,439.1207851306381,440.49978865953557,440.1390094330362
1.0800000000000005,-0.02448425028571556,0.18370828738817474,10.970815824303386,0.02739644901074456,6.258022394731315,0.0,-0.010141714802552491,0.424706834405362,2.042693964428615,-0.08702954492483855,-0.0902248905010405,0.0,449.5837449114451,450.27629356938945,451.15643112873556,450.7746014519143
1.1400000000000006,-0.024532330501077497,0.20980126862418755,11.099020897135835,0.022263063311567244,6.264649536247083,0.0,0.007810732119080869,0.4444536623547041,2.2304933890068614,-0.08475909970464411,-0.05339489455207533,0.0,468.02183816036114,470.87490629267944,466.49604923888677,466.66754111859626
