time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,1.0841705881781551e-14,9.629427721758137e-15,0.0,6.283185288293097,2.1797261773315313e-08,0.0,1.0839274597099315e-12,9.631354601605098e-13,-0.588787959426143,-9.091054180415244e-07,1.1120748750868864e-06,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-4.264557062506885e-14,1.55318701939457e-14,0.0,6.283185276475741,6.283185222515861,0.0,-4.268359161734145e-12,1.5536882321113452e-12,-0.5887876176068749,-1.4990588973782733e-06,-4.16817978711594e-06,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-8.579092483814403e-15,7.437679252825472e-15,0.0,6.283185292637899,6.283185290367008,0.0,-8.580621987947528e-13,7.438828884478569e-13,-0.5887880290309024,-6.950105586737117e-07,-8.079083298692e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-1.1829531733926595e-15,2.2878585330597392e-14,0.0,6.283185261480757,6.283185304653001,0.0,-1.1829825131546003e-13,2.288949438753733e-12,-0.5887878934537611,-2.2871209855754495e-06,-1.460213521381156e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,4.239143342985738e-15,-7.48464597398932e-15,0.0,1.4765536349159447e-08,8.312286858824791e-09,0.0,4.2387707410952163e-13,-7.483485432617048e-13,-0.5887880515672628,7.234403852791283e-07,4.0200853606423524e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,4.344664435068937e-15,3.699298763573604e-15,0.0,6.283185299793004,8.65716387465909e-09,0.0,4.344272974187163e-13,3.699582672916188e-13,-0.5887880974942299,-3.6993914868781576e-07,4.327801513347372e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-3.4456950647275543e-15,-2.991014550192148e-15,0.0,5.861241270110895e-09,6.28318530024972,0.0,-3.4459415810465917e-13,-2.990828827870488e-13,-0.5887881052021926,2.8312007950486386e-07,-3.5052834755788744e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,7.880229355191851e-16,9.501670736018947e-16,0.0,6.2831853053230695,1.6709797989733488e-09,0.0,7.880102398992317e-14,9.501857829365624e-14,-0.5887881265809545,-8.909195269539618e-08,9.653011762952355e-08,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-7.852130550635775e-15,1.0323504195526348e-15,0.0,6.283185305328043,6.2831852918024715,0.0,-7.85341203723051e-13,1.0323724565811008e-13,-0.5887880585157284,-6.89938324281354e-08,-7.377359840682235e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-1.8446791587438057e-17,1.556010248522417e-15,0.0,6.283185304232035,6.2831853071435155,0.0,-1.8446791587438057e-15,1.5560603618094867e-13,-0.5887881243236206,-1.290404987164388e-07,-1.7340824111412502e-09,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-5.101262002140176e-15,1.0232311162683615e-16,0.0,6.283185307033502,6.283185297096374,0.0,-5.101802296673177e-13,1.0232311162683616e-14,-0.5887880695176992,-3.904818646164273e-09,-4.953604445491434e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-2.2804144255063977e-14,2.904874958766071e-16,0.0,6.283185306678218,6.283185261543284,0.0,-2.281498715660279e-12,2.9048949813590887e-14,-0.5887879961237726,-1.5291287762785075e-08,-2.2966436214692917e-06,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,6.389969092281077e-16,-8.946285627657393e-15,0.0,1.7821269793216743e-08,1.2736665055967933e-09,0.0,6.389882266414631e-14,-8.944628589390839e-13,-0.5887880754512795,8.907329150003314e-07,6.368159288699037e-08,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,1.160473255600901e-15,-5.337344308157685e-15,0.0,1.0193708988026629e-08,2.2710091585054215e-09,0.0,1.1604452500580217e-13,-5.3367541913613e-13,-0.5887878914527755,4.621169081164154e-07,1.0925553773399825e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,1.8896318198388058e-14,3.8279119469742064e-15,0.0,6.283185299686224,3.772241008448418e-08,0.0,1.8888943767025026e-12,3.8282162949424893e-13,-0.5887879978345477,-3.5717379975338253e-07,1.8976808902321162e-06,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-3.832826366981858e-15,9.91191869007197e-15,0.0,6.2831852876268535,6.28318529976049,0.0,-3.833131524069716e-13,9.91396130611521e-13,-0.5887880504408982,-9.56021747452947e-07,-3.4572610123875207e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-1.3321206695669717e-15,1.585082609660399e-15,0.0,6.283185304019936,6.283185304453996,0.0,-1.332157416987029e-13,1.5851347241833895e-13,-0.5887881166035621,-1.5799290198997006e-07,-1.432559202238929e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-7.22608998217056e-15,-6.084035710911017e-16,0.0,1.2437775254170447e-09,6.283185293061845,0.0,-7.227175394259133e-13,-6.083962236861944e-14,-0.588788084769084,6.374320894080188e-08,-6.737994677175058e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,5.1554263201072426e-15,-1.3766502368799838e-14,0.0,2.722076608563384e-08,1.0200739808396975e-08,0.0,5.154876147604169e-13,-1.3762585140577943e-12,-0.5887879046739727,1.340034708119222e-06,5.02387856185664e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-1.726932908818405e-15,-8.785451936548325e-16,0.0,1.5538130782033477e-09,6.283185303737003,0.0,-1.7269950346912973e-13,-8.785291611715054e-14,-0.5887880974121267,5.502939016870889e-08,-1.7214150847627138e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,5.530496788113023e-15,1.180004107809088e-15,0.0,6.283185304827313,1.1019379186905098e-08,0.0,5.529862899209522e-13,1.180032829856349e-13,-0.588788086145634,-1.1761944834955949e-07,5.508425304020029e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-7.027560311745e-15,-1.2649223463792071e-14,0.0,2.4928381137101496e-08,6.283185293506943,0.0,-7.028585761387069e-13,-1.2645914937588407e-12,-0.5887879552138487,1.2189236474659643e-06,-6.462478417064967e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-1.3213382576203053e-14,1.2023579095711014e-14,0.0,6.283185283111138,6.283185280810169,0.0,-1.321701483193316e-12,1.2026586066925403e-12,-0.5887879800580437,-1.2129464013284082e-06,-1.319195984131148e-06,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,1.4008709147850374e-15,-5.364116441154545e-15,0.0,1.0688821383553204e-08,2.54886245443231e-09,0.0,1.4008301831335834e-13,-5.363520156486541e-13,-0.5887880487359103,5.343221265786399e-07,1.0015993404182979e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,1.5912922634895448e-15,-1.5171976648829225e-15,0.0,2.9407791757307677e-09,3.083891364497049e-09,0.0,1.5912394726989076e-13,-1.5171502199951346e-13,-0.5887881341045628,1.3390019903259609e-07,1.4019414938848092e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-5.2312097678798465e-15,1.5211763866354126e-14,0.0,6.283185276818488,6.283185296594635,0.0,-5.231778387208824e-13,1.5216579778417407e-12,-0.588787991568457,-1.5190162830281646e-06,-5.474738140905371e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-2.7490506194123123e-15,-1.0418867735518879e-15,0.0,1.9521415595136205e-09,6.283185301699371,0.0,-2.749207642808964e-13,-1.0418640552732234e-13,-0.588788125205492,8.223816362406753e-08,-2.740420626859807e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,1.3618106315945619e-14,-9.908197263204708e-15,0.0,1.943591865227745e-08,2.6848471001983398e-08,0.0,1.3614271151526195e-12,-9.90616554714262e-13,-0.5887880013652222,9.378249898254578e-07,1.3143030769887445e-06,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,6.017756239904942e-15,1.9070621990179272e-15,0.0,6.283185303377856,1.1989505388498856e-08,0.0,6.017006050463174e-13,1.9071376855779626e-13,-0.5887880976441899,-1.9010152917608394e-07,5.993255989700093e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-5.9636592646894764e-15,5.209129895416415e-15,0.0,6.2831852970443745,6.283185295231064,0.0,-5.964397907226844e-13,5.209693561150174e-13,-0.5887880685622627,-4.786872793249841e-07,-6.004791180489969e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-2.3909592647284325e-15,1.1793882401546325e-14,0.0,6.283185283984601,6.283185302315456,0.0,-2.3910781299380025e-13,1.179677590128266e-12,-0.5887880573859792,-1.123784152908085e-06,-2.5589417382392504e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-5.1161303515723715e-15,-1.6103517889403023e-14,0.0,3.1791539178982475e-08,6.283185296975265,0.0,-5.116673467412255e-13,-1.6098159457818108e-12,-0.5887879621819399,1.5607390553491508e-06,-5.103245565991153e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,9.18035641964124e-16,1.4350705893553969e-15,0.0,6.283185304259209,1.8003909474373359e-09,0.0,9.180182699361125e-14,1.4351133512705018e-13,-0.5887881202353563,-1.4989869152978655e-07,8.709292055858333e-08,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,7.76838837640695e-15,2.721542206147434e-16,0.0,6.283185306646487,1.5273438513929705e-08,0.0,7.76713867310032e-13,2.7215555648145274e-14,-0.5887880833309511,-2.5716874481682766e-08,7.432190597568655e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,6.683666444021095e-16,1.6492091862649424e-15,0.0,6.283185304089471,1.2971215213042342e-09,0.0,6.683572909186673e-14,1.6492659752715552e-13,-0.5887881122957924,-1.3183653209678142e-07,6.135816871915899e-08,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-6.139177050781519e-15,-6.049996786790309e-15,0.0,1.1795392218516554e-08,6.28318529520533,0.0,-6.139960360011749e-13,-6.049238185523861e-13,-0.588788057512923,5.607775065974455e-07,-5.690175060049837e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-4.562145008887671e-16,1.7388712086338817e-14,0.0,6.283185272470096,6.283185306270063,0.0,-4.5621850629041176e-14,1.7395009245291223e-12,-0.5887880206611873,-1.736731309031517e-06,-4.5476944840693335e-08,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-4.863754880375041e-15,5.223167424846313e-15,0.0,6.283185296982602,6.2831852974814595,0.0,-4.864246503943181e-13,5.223733860696562e-13,-0.588788088350731,-4.844112013988265e-07,-4.850044335937822e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,3.444828506382613e-15,1.0938095461043131e-16,0.0,6.2831853069898305,6.8010708176302614e-09,0.0,3.4445827128361583e-13,1.093809546104313e-14,-0.5887880800309155,-5.854043077452294e-09,3.3363603101762084e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,1.1709735764023459e-14,-5.680470071494749e-16,0.0,9.820046997788268e-10,2.2980128022709323e-08,0.0,1.1706898444016734e-12,-5.680403295311959e-14,-0.5887880539692815,3.113217358629214e-08,1.1113375420237384e-06,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,6.744860081306238e-15,-3.06316312701539e-15,0.0,6.2726446259375734e-09,1.3440637047779092e-08,0.0,6.743917748193016e-13,-3.0629689209701015e-13,-0.5887879883837425,3.332197325502607e-07,6.718437632797432e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-1.3705313078612997e-14,-6.502031220068627e-15,0.0,1.2793536896538171e-08,6.28318527973175,0.0,-1.370922124068429e-12,-6.501155471368789e-13,-0.5887880084771235,6.232376612109964e-07,-1.3859102882847113e-06,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-4.873061986688748e-16,-6.160685726442418e-15,0.0,1.2101915913831363e-08,6.283185306090008,0.0,-4.873108747657508e-14,-6.159899474153425e-13,-0.5887880967340381,5.877398691206436e-07,-6.924430945602948e-08,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,1.996467798360135e-15,5.188089921683831e-15,0.0,6.283185297028943,3.809965676282445e-09,0.0,1.9963849588556376e-13,5.18864908833919e-13,-0.5887881042959819,-4.832944101595591e-07,1.706713240741393e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-2.8718713688901463e-14,-5.707480118095031e-15,0.0,1.123310067185912e-08,6.2831852503081524,0.0,-2.8735924819057027e-12,-5.706805838757378e-13,-0.5887879158334521,5.472469022622991e-07,-2.792523630177344e-06,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,1.721767072695794e-14,4.142441590078421e-15,0.0,6.283185299130661,3.42820669629873e-08,0.0,1.721154548417279e-12,4.14279805037128e-13,-0.5887880143838844,-3.783802408048235e-07,1.7128808678184813e-06,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-2.9254808298467064e-15,2.586888857414437e-15,0.0,6.283185302415966,6.283185301236134,0.0,-2.925658252321832e-13,2.5870275937859637e-13,-0.5887879255768281,-1.9570847155411626e-07,-3.1104491532313534e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-1.5540451048391473e-15,1.9742311896560465e-14,0.0,6.283185268196169,6.283185304081112,0.0,-1.5540951679654108e-13,1.9750432135640437e-12,-0.5887880109567853,-1.904605809311175e-06,-1.549337023010668e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-4.016418004763376e-15,5.081997904854434e-15,0.0,6.2831852969720074,6.283185299283506,0.0,-4.0167533061571175e-13,5.082534253498208e-13,-0.588788082618624,-5.188223331205475e-07,-3.8365836943573037e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-4.547872809221971e-16,7.299777454867414e-15,0.0,6.283185292919082,6.2831853062361525,0.0,-4.5479128851493235e-14,7.300884886326609e-13,-0.588788082422633,-6.80507075587554e-07,-4.901698436609795e-08,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,2.9232868218596197e-14,1.162051927035828e-15,0.0,6.283185304705549,5.825578153206834e-08,0.0,2.921526678996954e-12,1.1620799409811207e-13,-0.5887879250548891,-1.4232409511503427e-07,2.9210745550891388e-06,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,3.147039199114663e-15,9.360981289310598e-15,0.0,6.2831852886590465,6.272172115018293e-09,0.0,3.1468335716527413e-13,9.36280322873782e-13,-0.588788030285875,-9.110467305526212e-07,3.135676217957012e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-4.9764390957926445e-15,1.319507434610129e-14,0.0,6.2831852807185005,6.283185297032038,0.0,-4.976953516552405e-13,1.3198695975004006e-12,-0.588787961155198,-1.3394798843346796e-06,-5.326269482056061e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,6.8399979140051915e-15,-2.1702064933829882e-15,0.0,4.21915924420091e-09,1.3358254058459806e-08,0.0,6.839028650712617e-13,-2.1701089658566507e-13,-0.5887880934996101,1.950510654126181e-07,6.379451165153528e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-2.4516001839948447e-15,-5.48518442434799e-16,0.0,9.970246850343756e-10,6.28318530229188,0.0,-2.451725077489443e-13,-5.485124315179467e-14,-0.5887880736796194,3.728192995791899e-08,-2.4441013910118383e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,7.044779758627366e-15,-8.731446030883796e-16,0.0,1.5593286661896855e-09,1.4037315310133636e-08,0.0,7.043751805188826e-13,-8.731285830347918e-14,-0.5887880099232328,5.6899622522755316e-08,7.016606341304566e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,9.07333929420834e-15,9.384736601892647e-15,0.0,6.283185288811211,1.774660685072149e-08,0.0,9.071635321448421e-13,9.386566671305517e-13,-0.5887879553542066,-8.802114943945877e-07,8.508804164765299e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,1.854267324066006e-16,2.1768850703953217e-15,0.0,6.2831853028771825,3.696101202876889e-10,0.0,1.8542606455496207e-14,2.176983244586186e-13,-0.5887880691408462,-2.1138640452575538e-07,1.8480362000889305e-08,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,-4.199741868879401e-15,1.63482385235438e-15,0.0,6.283185303942435,6.283185299034489,0.0,-4.200108248677877e-13,1.6348792431071549e-13,-0.5887879860234544,-1.5961337716852716e-07,-3.8133776693783546e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,9.082709662658025e-16,-6.390065858098008e-15,0.0,1.3083641725586403e-08,1.7901768956107844e-09,0.0,9.08253627671473e-14,-6.389220935058955e-13,-0.5887879033407264,6.916631092517393e-07,8.742176376158675e-08,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,1.1153060402821965e-15,9.291411140570661e-15,0.0,6.283185288995362,2.554064515436494e-09,0.0,1.1152800355810158e-13,9.293204798164936e-13,-0.58878788932894,-8.709428925132565e-07,1.6364893008882943e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
0.06,7.54772937368245e-15,-2.43515728132843e-16,0.0,6.385505457728868e-10,1.4867669761997604e-08,0.0,7.546549282376796e-13,-2.435143924324404e-14,-0.5887880690910117,5.0179397186225805e-08,7.262473454396344e-07,0.0,445.19758514445414,444.98042300111535,445.4639756771222,446.8496580044187
